date,gz_spread,ebp,est_prob
2005-04-01,2.146817735013468,-0.3625419219458243,0.10997162932221027
2005-05-01,2.117156422295368,-0.29247214976397107,0.12635706114355866
2005-06-01,1.9655317999452575,-0.437330763715678,0.09422820934299812
2005-07-01,1.7249175111030184,-0.5407804821027569,0.07528131252772001
2005-08-01,1.81207284708812,-0.5381664304546374,0.07572131439619571
2005-09-01,1.8322645716280308,-0.45053391101534346,0.09163081190665796
2005-10-01,1.8839868560057496,-0.33012916328399955,0.11735120389288356
2005-11-01,1.8900289204870924,-0.29834479555121574,0.12492175381396504
2005-12-01,1.9528956718342596,-0.26569698515219553,0.13304649240632524
2006-01-01,1.7963625872655629,-0.3489063540184907,0.1130344885714046
2006-02-01,1.74827770009201,-0.3073217606359875,0.12274981458477932
2006-03-01,1.717554817027521,-0.38955940993033256,0.10407974671114134
2006-04-01,1.637307807086898,-0.4354364369337489,0.09460528322715624
2006-05-01,1.6510413583868373,-0.3427160628255086,0.11444488073660632
2006-06-01,1.7581697721584482,-0.35017619393213617,0.11274670888977006
2006-07-01,1.802562297642624,-0.25919783632867843,0.13470633360351864
2006-08-01,1.8125113497432916,-0.2879325845214724,0.12747440227744658
2006-09-01,1.8259918716820769,-0.33903796893359317,0.11528880525501274
2006-10-01,1.7192496951719984,-0.3741072641236791,0.10742084289853772
2006-11-01,1.709726099042411,-0.34504864807392677,0.11391196211461573
2006-12-01,1.5979880816089391,-0.4697826283801412,0.08793969753453305
2007-01-01,1.5037294521092102,-0.5340741358272176,0.0764140669236432
2007-02-01,1.5420730047565323,-0.5341851164780862,0.07639521648224458
2007-03-01,1.6031605405957825,-0.35696842856493016,0.1112162887814354
2007-04-01,1.5745826670337764,-0.3576710979223774,0.1110588170092046
2007-05-01,1.481772815898553,-0.5663099780389231,0.07108605932521837
2007-06-01,1.6455637133852798,-0.3562353031488752,0.11138075625000388
2007-07-01,2.156796359462648,0.05151080273226149,0.23061369781801896
2007-08-01,2.307004004824352,0.16107729033600826,0.27185814188388696
2007-09-01,2.273931782447814,0.0937912775416807,0.24610228094091788
2007-10-01,2.206177246102887,0.00880246067515289,0.2155373145349311
2007-11-01,2.787618000070709,0.35977840499897207,0.35489939882924915
2007-12-01,2.8735936360134495,0.5043164878856952,0.4202991587261361
2008-01-01,3.2975432489386827,0.7334613011017219,0.5278893371827745
2008-02-01,3.574842413271944,0.93689431870731,0.6219628222747476
2008-03-01,3.802370678231699,1.159315146619221,0.7169411459075581
2008-04-01,3.2934172959083847,0.6828119054452451,0.5040067724728988
2008-05-01,3.1358970482105764,0.6846138220845188,0.5048571795917706
2008-06-01,3.469489890632597,0.8316512216199543,0.5738287512848479
2008-07-01,3.708569226451896,1.0884041401396385,0.6878927430215757
2008-08-01,3.81727086128547,1.2359900869440024,0.7468116294759258
2008-09-01,4.821059588692306,1.819736469058844,0.9123072402834888
2008-10-01,7.20911219936287,3.5368312330386837,0.9996460965518345
2008-11-01,7.9237942995117825,3.366370870111253,0.9992759079729908
2008-12-01,7.728687714854133,3.500732558123943,0.9995868482903136
2009-01-01,6.437825410517773,2.8843158476900705,0.9955329856112718
2009-02-01,6.260474692452845,3.231720674287239,0.9987591801744252
2009-03-01,6.362375539433036,2.813759976425642,0.9943146650447936
2009-04-01,5.4607020318109445,2.2696435779831776,0.970444738896254
2009-05-01,4.860686524064835,1.4053050993620566,0.8064259505326754
2009-06-01,4.227229035227391,0.9642287165036758,0.6341926247016083
2009-07-01,3.6120075106844975,0.3589325198269524,0.35452693900436216
2009-08-01,3.3880982926235905,0.0916627539377104,0.24530942827888583
2009-09-01,3.0184808323135037,0.06297461718312913,0.23475860017414743
2009-10-01,2.8969786608348103,-0.13926268743352077,0.16789299548165962
2009-11-01,2.8952699310043517,-0.0081328379148946,0.20972101633344348
2009-12-01,2.453168536774221,-0.4626694649246752,0.08929057661684696
2010-01-01,2.446470874830625,-0.20542326378665576,0.1489848269684508
2010-02-01,2.4830655704887823,-0.01159464638406992,0.2085435471836217
2010-03-01,2.268883864647764,-0.16526337189357498,0.1602854332332263
2010-04-01,2.159630912593551,-0.2755721101739774,0.13055149146032968
2010-05-01,2.624810521836109,-0.11380705670450508,0.1755625389483874
2010-06-01,2.757918781940514,0.05257017835503985,0.23099500686593735
2010-07-01,2.5962925432266517,0.16246954510419442,0.27240489795458434
2010-08-01,2.746914909172103,-0.26178602726817113,0.1340436312745856
2010-09-01,2.5835532235999987,-0.00721833113437142,0.21003272013717136
2010-10-01,2.450000944411047,-0.02239460842919838,0.20489527903721305
2010-11-01,2.453678923328688,-0.13762448817709227,0.16837997836019142
2010-12-01,2.2576230374974804,-0.40303423498823143,0.1012282448077588
2011-01-01,2.1474453271283593,-0.04188355660142928,0.19840867708363585
2011-02-01,2.035437264084866,-0.2799334961528648,0.12945993043039866
2011-03-01,2.0007819073500928,-0.31980676088822513,0.11977336491356762
2011-04-01,2.0132005896637035,-0.27569940802501236,0.1305195416510409
2011-05-01,2.1006693496194626,-0.15273925318939297,0.16392130969041177
2011-06-01,2.192389845747828,-0.03055897145815178,0.20216268363942255
2011-07-01,2.258796954503119,-0.06954456595794323,0.18941779786001273
2011-08-01,2.870677540797336,-0.07656074412894842,0.18717776762757196
2011-09-01,3.1585636995527073,0.4570038542572519,0.3985499429146273
2011-10-01,2.8450281627853955,-0.0671637867915087,0.1901816343893034
2011-11-01,3.0351401648222325,0.508243185162351,0.4221161953399199
2011-12-01,2.9163016300631264,0.2875537871069689,0.32362968688215277
2012-01-01,2.795575459180884,0.18431532688213711,0.2810548487504956
2012-02-01,2.5424064460229476,0.05195602897468099,0.23077390859185845
2012-03-01,2.4697212776192767,-0.32788652405757635,0.11787446894001992
2012-04-01,2.5622068421477815,-0.16035349927151055,0.16170448876885246
2012-05-01,2.83822943618733,-0.05977576573948973,0.1925639917701992
2012-06-01,2.786785335779826,0.16547235494987778,0.27358599560636454
2012-07-01,2.6368477143519473,-0.00500759104594239,0.2107873602365928
2012-08-01,2.5631077867362717,-0.1984610408603089,0.15090481394206376
2012-09-01,2.438754832217231,-0.1481257545380026,0.16527403799714196
2012-10-01,2.2789320296629607,-0.17941010049228634,0.15624238351108732
2012-11-01,2.3750130160535172,-0.05028865937012927,0.19564984087965603
2012-12-01,2.267702701908941,-0.16401948733867666,0.1606441696785854
2013-01-01,2.145410111323566,-0.10183690273142698,0.17924458908618843
2013-02-01,2.1940115805785516,-0.04115001695314424,0.19865055797244904
2013-03-01,2.16969467797151,-0.10330624209657556,0.17879001944622608
2013-04-01,2.1090557917401784,-0.13263336913707358,0.16986926778409597
2013-05-01,2.018734314616869,-0.4871976006274541,0.08469679617434998
2013-06-01,2.195241544331997,-0.3388078667194345,0.1153417479625778
2013-07-01,2.069299194949821,-0.02357852623120315,0.2044976682319131
2013-08-01,2.04138917252853,-0.12700775968311628,0.17155797380375223
2013-09-01,2.110294838498943,-0.1386150105746227,0.1680854200832078
2013-10-01,2.01162532530163,-0.05586528410244762,0.1938323242312174
2013-11-01,1.965124735248917,-0.01925197007141443,0.20595294001195968
2013-12-01,1.8083424833839457,-0.1719743063707433,0.15835903866013354
2014-01-01,1.8681140758360064,-0.3147962979611023,0.12096169797269277
2014-02-01,1.7683253575519249,-0.22766215574836912,0.1429616850109882
2014-03-01,1.7183392026278494,-0.2898548967836416,0.12700042005670314
2014-04-01,1.6627734493911588,-0.37001841868580576,0.10831773723730222
2014-05-01,1.662010515986701,-0.3813085849158777,0.10585426144984009
2014-06-01,1.6310263332205517,-0.3181629394155474,0.12016231981721176
2014-07-01,1.6902063505328986,-0.3203503709846829,0.11964493347274564
2014-08-01,1.684796103168073,-0.3141125445966504,0.12112450503733556
2014-09-01,1.837921086455859,-0.21089716033554717,0.14748678785875033
2014-10-01,1.941521436612277,-0.20825550912592103,0.14820846298583698
2014-11-01,2.106355275214923,0.06368851792644348,0.23501807616716572
2014-12-01,2.199729689875636,0.0989300093917982,0.24802205559225224
2015-01-01,2.279822617871676,-0.01420314654916232,0.2076588954533724
2015-02-01,2.0305916795633503,-0.26065116025078927,0.13433393596526555
2015-03-01,2.1423264908751185,-0.108081975853783,0.17731756866068282
2015-04-01,2.111740080029786,0.01215129944152515,0.2166984273336507
2015-05-01,2.119061911531675,0.05604401271270687,0.2322478362076709
2015-06-01,2.237465673691558,0.1510692056722296,0.2679439824237002
2015-07-01,2.3727141913811223,0.21798879985030784,0.29464237899752266
2015-08-01,2.485423219903813,0.40150775770847247,0.37343935936023287
2015-09-01,2.70208829385177,0.5405164829075888,0.4371097187058615
2015-10-01,2.4710662559602943,0.4216486349278914,0.3824968225093843
2015-11-01,2.52894646413884,0.5102681695918401,0.4230538858044041
2015-12-01,2.7461731105840235,0.6885065447222192,0.5066942535206739
