Year,Month,PCE,I_NS,I_ES,I_RS,I_chPI,X,IM,G,PGDP,GDP_nominal,GDP_real
1952,5,217.2944608898483,12.07600010379125,12.505088630027123,18.80220681637045,-3.728671742730719,16.525048790092416,14.571397182258096,89.14216258883074,13.19839435338367,348.04489889397144,2637.0245468892454
1952,6,217.94539608947127,12.068593596158935,11.809609868118287,18.780552428923528,-0.10915957403924292,15.871439214616322,14.605162173464535,89.99514568654195,13.244068271204974,351.7564151363265,2655.9544086699498
1952,7,217.92318979840462,12.060086744693088,10.636049549067334,18.635513561341153,3.2593741824985423,15.414802103329546,14.84798864798072,90.32495679089713,13.313873755898697,353.40598408225065,2654.4189209070314
1952,8,219.16592466123114,12.12699498835999,10.154095053273583,18.692617168891218,6.206194369183067,15.181755516173599,15.216780919818047,90.86403783805922,13.36104538302797,357.1748386753538,2673.255186522003
1952,9,221.56988554036423,12.262918266946924,10.292855397659087,18.93386926976763,7.256431448318393,15.141442380496857,15.685230432201223,91.60400537104367,13.387080861073331,361.3761772423956,2699.4397135016757
1952,10,225.25212572573975,12.4726063861332,11.127284585428905,19.378121859099707,6.072280474311418,15.297166928842701,16.247417872516614,92.57882389054403,13.38950544527041,365.9309919775831,2732.968693080754
1952,11,227.97553864830522,12.651374374097585,11.788782192517392,19.68922903688469,5.214104476738111,15.357245642967008,16.450010392031373,93.45089350190537,13.390344601076768,369.67715748138403,2760.774039016568
1952,12,229.78233562595503,12.802019239769221,12.270933222053698,19.873649104015595,4.53561504895047,15.33258742819029,16.328571735452,94.22428260755065,13.390149953652827,372.49285054103296,2781.8422633826967
1953,1,230.5550001900473,12.920066157849709,12.527045154648516,19.916270213212798,4.118168761508347,15.207155691759334,15.863307406868538,94.89515093388145,13.38976246261221,374.27554969603887,2795.2366648856996
1953,2,231.24193577232055,13.05561819625415,12.735585733877594,19.97713049269068,3.8570422132982167,15.115024320708697,15.702752184532415,95.72293353121239,13.39218495109898,376.0025180758298,2807.626383960405
1953,3,231.8630640376322,13.207315645896143,12.90936911147389,20.05259929409652,3.6947890251934363,15.061819987531964,15.818940408599042,96.6739155349061,13.397052586288812,377.6439322281312,2818.8583257083737
1953,4,232.46554348325935,13.377526185833354,13.057320863351451,20.148883192255006,3.636721652866506,15.057664516747657,16.248165281936405,97.7544101423916,13.404645042128315,379.2499047547685,2829.242427254555
1953,5,232.99381999795108,13.510647838726056,13.219121694200568,20.113834621004308,3.5839001419173027,15.164129206753028,16.504229033039305,98.13796595677519,13.418224678673525,380.21919042428823,2833.6028016328855
